,Strike #,FVEY,Country,DTG,Date,Time,ATO,Engage Unit,DEL/DYN,Entity ID,O-Suffix,Cat Code,Entity Name,City Name,Province,ROE,Target Function,T1#,Target_1,T2#,Target_2,Lat,Long,MGRS,Observer,Aircraft,Callsign,AC Base,Nationality,ORD1,Ordinance_1,ORD2,Ordinance_2,Targets Remark,Physical,Confidence,Functional,Recoup Time,MEA,CDA,MISREP
70,50343,TS/SCI,US,280641ZSEP05,28-SEP-05,0641Z,AA,AW-17,Dynamic,7605-77505,le511,50203,Sunday River,Newry,Oxford,797,Function,3,OFFICE,5,OFFICE,44.469,-70.861,???,WWVF85,AC-130,TCAA85,Bristol AFB,USA,3,Bofors 40mm,2,105mm M102,Comment,heavy,light,light,0,med,light,"TCAA85, 28-SEP-05, info"
71,72966,TS/SCI,US,150427ZMAR00,15-MAR-00,0427Z,AA,AW-17,Deliberate,7144-17853,cn223,20205,Sunday River,Newry,Oxford,423,Function,2,OFFICE,6,OFFICE,44.469,-70.861,???,LUXO71,F-16,QGFS68,Bristol AFB,USA,1,Bofors 40mm,2,25mm GAU-12,Comment,light,light,light,0,light,med,"QGFS68, 15-MAR-00, info"
72,07514,TS/SCI,US,241846ZMAY07,24-MAY-07,1846Z,AA,AW-17,Dynamic,6984-19360,pw403,10104,Random,r,R,470,Function,5,OFFICE,5,OFFICE,52,76,???,XHGV75,AC-130,QYII87,Bristol AFB,USA,2,105mm M102,2,25mm GAU-12,Comment,light,heavy,light,0,med,light,"QYII87, 24-MAY-07, info"
73,41196,TS/SCI,US,020926ZFEB05,02-FEB-05,0926Z,AA,AW-17,Dynamic,5153-87398,dv093,20204,Random,r,R,871,Function,2,OFFICE,5,RUNWAYS,26,69,???,HPUW68,F-16,KRHU82,Bristol AFB,USA,1,25mm GAU-12,1,105mm M102,Comment,light,light,heavy,0,light,heavy,"KRHU82, 02-FEB-05, info"
74,20405,TS/SCI,US,131004ZJUN03,13-JUN-03,1004Z,AA,AW-17,Dynamic,5413-03683,qm933,30102,Random,r,R,422,Function,1,BARRACKS,5,BARRACKS,57,41,???,VIJH69,AC-130,NIGQ72,Bristol AFB,USA,2,Bofors 40mm,1,105mm M102,Comment,light,light,heavy,0,heavy,heavy,"NIGQ72, 13-JUN-03, info"
75,06329,TS/SCI,US,140105ZOCT00,14-OCT-00,0105Z,AA,AW-17,Deliberate,5211-99179,vu714,10205,Loon Mountain,Lincoln,Graftron,823,Function,2,BARRACKS,4,OFFICE,44.036,-71.621,???,KPYL79,AC-130,UZFG65,Bristol AFB,USA,5,Bofors 40mm,1,25mm GAU-12,Comment,heavy,heavy,light,0,med,light,"UZFG65, 14-OCT-00, info"
76,57225,TS/SCI,US,031534ZJUN13,03-JUN-13,1534Z,AA,AW-17,Deliberate,2848-27732,sd433,30102,Sunday River,Newry,Oxford,204,Function,1,RUNWAYS,9,OFFICE,44.469,-70.861,???,HVCS85,F-16,YLZL78,Bristol AFB,USA,5,105mm M102,4,105mm M102,Comment,light,light,med,0,light,heavy,"YLZL78, 03-JUN-13, info"
77,48134,TS/SCI,US,242052ZSEP14,24-SEP-14,2052Z,AA,AW-17,Deliberate,1288-92658,mm483,40203,Random,r,R,313,Function,6,RUNWAYS,10,RUNWAYS,9,68,???,ZMBZ82,AC-130,RUKQ76,Bristol AFB,USA,4,Bofors 40mm,5,105mm M102,Comment,heavy,light,med,0,heavy,light,"RUKQ76, 24-SEP-14, info"
78,12960,TS/SCI,US,120743ZSEP15,12-SEP-15,0743Z,AA,AW-17,Dynamic,8298-43728,yo894,40105,Random,r,R,990,Function,1,BARRACKS,3,BARRACKS,73,51,???,MPYB88,SR-71,QNFC68,Bristol AFB,USA,1,105mm M102,4,Bofors 40mm,Comment,light,heavy,light,0,light,heavy,"QNFC68, 12-SEP-15, info"
79,46220,TS/SCI,US,182107ZNOV03,18-NOV-03,2107Z,AA,AW-17,Deliberate,3661-42936,eh628,30101,Loon Mountain,Lincoln,Graftron,317,Function,7,OFFICE,2,OFFICE,44.036,-71.621,???,QZEF75,SR-71,XZHB69,Bristol AFB,USA,1,25mm GAU-12,5,25mm GAU-12,Comment,heavy,light,light,0,light,med,"XZHB69, 18-NOV-03, info"
80,48722,TS/SCI,US,140053ZJAN01,14-JAN-01,0053Z,AA,AW-17,Dynamic,1750-95806,zx277,50105,Sunday River,Newry,Oxford,408,Function,10,BARRACKS,2,RUNWAYS,44.469,-70.861,???,MENF73,SR-71,VAEA81,Bristol AFB,USA,1,Bofors 40mm,3,105mm M102,Comment,light,light,med,0,heavy,light,"VAEA81, 14-JAN-01, info"
81,79817,TS/SCI,US,121235ZFEB08,12-FEB-08,1235Z,AA,AW-17,Deliberate,6241-37189,wq812,40205,Sunday River,Newry,Oxford,977,Function,4,BARRACKS,5,BARRACKS,44.469,-70.861,???,FRWP86,F-16,CMQQ68,Bristol AFB,USA,1,105mm M102,2,105mm M102,Comment,med,light,light,0,light,light,"CMQQ68, 12-FEB-08, info"
82,79011,TS/SCI,US,111323ZJUL12,11-JUL-12,1323Z,AA,AW-17,Deliberate,8716-33371,ug021,50101,Sunday River,Newry,Oxford,273,Function,9,BARRACKS,9,BARRACKS,44.469,-70.861,???,GEOY68,AC-130,HBIJ86,Bristol AFB,USA,2,Bofors 40mm,4,25mm GAU-12,Comment,light,light,med,0,light,light,"HBIJ86, 11-JUL-12, info"
83,45199,TS/SCI,US,010158ZJAN01,01-JAN-01,0158Z,AA,AW-17,Dynamic,1057-13542,ek322,30202,Loon Mountain,Lincoln,Graftron,550,Function,8,RUNWAYS,3,RUNWAYS,44.036,-71.621,???,YDRT70,F-16,XHIJ86,Bristol AFB,USA,1,105mm M102,1,105mm M102,Comment,light,heavy,light,0,light,heavy,"XHIJ86, 01-JAN-01, info"
84,92045,TS/SCI,US,060205ZAUG01,06-AUG-01,0205Z,AA,AW-17,Dynamic,0394-75133,rj847,50202,Random,r,R,818,Function,5,RUNWAYS,5,BARRACKS,1,8,???,MKTM75,AC-130,GQVF76,Bristol AFB,USA,5,Bofors 40mm,5,105mm M102,Comment,heavy,heavy,med,0,med,light,"GQVF76, 06-AUG-01, info"
85,57884,TS/SCI,US,262121ZJUN03,26-JUN-03,2121Z,AA,AW-17,Deliberate,6739-99730,ch112,50101,Sunday River,Newry,Oxford,387,Function,7,OFFICE,3,RUNWAYS,44.469,-70.861,???,KHRQ67,SR-71,LYGU75,Bristol AFB,USA,3,Bofors 40mm,2,105mm M102,Comment,heavy,light,light,0,light,light,"LYGU75, 26-JUN-03, info"
86,92216,TS/SCI,US,282114ZMAR05,28-MAR-05,2114Z,AA,AW-17,Dynamic,1988-93063,ix432,20105,Loon Mountain,Lincoln,Graftron,870,Function,4,OFFICE,7,OFFICE,44.036,-71.621,???,IOIT76,SR-71,AWBN86,Bristol AFB,USA,1,105mm M102,3,Bofors 40mm,Comment,light,med,heavy,0,heavy,light,"AWBN86, 28-MAR-05, info"
87,58004,TS/SCI,US,181221ZJAN12,18-JAN-12,1221Z,AA,AW-17,Deliberate,0656-22787,pq807,50101,Sunday River,Newry,Oxford,999,Function,4,BARRACKS,8,RUNWAYS,44.469,-70.861,???,PZPN90,F-16,XORD83,Bristol AFB,USA,3,25mm GAU-12,3,105mm M102,Comment,light,heavy,med,0,med,med,"XORD83, 18-JAN-12, info"
88,85647,TS/SCI,US,241603ZFEB03,24-FEB-03,1603Z,AA,AW-17,Deliberate,9345-72901,lw123,40202,Loon Mountain,Lincoln,Graftron,530,Function,9,BARRACKS,6,RUNWAYS,44.036,-71.621,???,LDQE75,F-16,UKJN85,Bristol AFB,USA,4,Bofors 40mm,5,105mm M102,Comment,light,heavy,med,0,light,light,"UKJN85, 24-FEB-03, info"
89,95253,TS/SCI,US,210408ZOCT14,21-OCT-14,0408Z,AA,AW-17,Deliberate,6815-45364,oy385,20101,Random,r,R,512,Function,3,BARRACKS,9,OFFICE,46,58,???,SKBR84,AC-130,BVFZ82,Bristol AFB,USA,1,25mm GAU-12,4,Bofors 40mm,Comment,light,heavy,light,0,med,heavy,"BVFZ82, 21-OCT-14, info"
90,34242,TS/SCI,US,141135ZAUG01,14-AUG-01,1135Z,AA,AW-17,Deliberate,4260-08965,pd455,20105,Loon Mountain,Lincoln,Graftron,349,Function,6,RUNWAYS,4,OFFICE,44.036,-71.621,???,MVIG75,SR-71,PTCW83,Bristol AFB,USA,2,25mm GAU-12,3,Bofors 40mm,Comment,med,med,light,0,light,light,"PTCW83, 14-AUG-01, info"
91,78604,TS/SCI,US,220330ZJUN13,22-JUN-13,0330Z,AA,AW-17,Dynamic,9214-25384,on050,10105,Loon Mountain,Lincoln,Graftron,229,Function,4,BARRACKS,8,BARRACKS,44.036,-71.621,???,QPNP82,SR-71,FKME77,Bristol AFB,USA,1,105mm M102,4,105mm M102,Comment,light,heavy,light,0,light,heavy,"FKME77, 22-JUN-13, info"
92,56741,TS/SCI,US,201130ZAUG15,20-AUG-15,1130Z,AA,AW-17,Deliberate,0682-65309,oa400,10203,Random,r,R,926,Function,10,RUNWAYS,8,RUNWAYS,22,13,???,WAKD70,AC-130,YPLZ72,Bristol AFB,USA,4,105mm M102,2,Bofors 40mm,Comment,med,heavy,med,0,light,heavy,"YPLZ72, 20-AUG-15, info"
93,47690,TS/SCI,US,092124ZOCT15,09-OCT-15,2124Z,AA,AW-17,Dynamic,4662-95983,vp398,40205,Random,r,R,866,Function,7,OFFICE,4,OFFICE,25,4,???,YFTN74,AC-130,MRDQ65,Bristol AFB,USA,1,105mm M102,4,Bofors 40mm,Comment,med,med,light,0,med,light,"MRDQ65, 09-OCT-15, info"
94,43949,TS/SCI,US,200227ZJUN01,20-JUN-01,0227Z,AA,AW-17,Dynamic,4057-67535,tg264,20103,Sunday River,Newry,Oxford,890,Function,5,RUNWAYS,9,OFFICE,44.469,-70.861,???,GPNW78,F-16,CWZM71,Bristol AFB,USA,5,Bofors 40mm,5,105mm M102,Comment,light,heavy,heavy,0,med,light,"CWZM71, 20-JUN-01, info"
95,70335,TS/SCI,US,030352ZJAN03,03-JAN-03,0352Z,AA,AW-17,Deliberate,7177-06089,mr408,40101,Random,r,R,266,Function,7,RUNWAYS,4,RUNWAYS,87,69,???,OUDS69,F-16,SEYA76,Bristol AFB,USA,5,105mm M102,1,Bofors 40mm,Comment,med,heavy,heavy,0,light,light,"SEYA76, 03-JAN-03, info"
96,15108,TS/SCI,US,222128ZAPR01,22-APR-01,2128Z,AA,AW-17,Dynamic,1905-76562,lo993,10104,Loon Mountain,Lincoln,Graftron,436,Function,3,RUNWAYS,8,BARRACKS,44.036,-71.621,???,KDMU87,AC-130,DYBH73,Bristol AFB,USA,4,Bofors 40mm,3,Bofors 40mm,Comment,med,med,light,0,light,light,"DYBH73, 22-APR-01, info"
97,68169,TS/SCI,US,100353ZAPR13,10-APR-13,0353Z,AA,AW-17,Dynamic,4613-79512,pe836,10202,Sunday River,Newry,Oxford,593,Function,1,RUNWAYS,1,OFFICE,44.469,-70.861,???,PWHA71,SR-71,LTPF86,Bristol AFB,USA,4,105mm M102,4,Bofors 40mm,Comment,light,heavy,heavy,0,light,light,"LTPF86, 10-APR-13, info"
98,21940,TS/SCI,US,050955ZMAR01,05-MAR-01,0955Z,AA,AW-17,Deliberate,6324-37161,ny897,50201,Random,r,R,455,Function,3,BARRACKS,10,BARRACKS,39,2,???,IJQP79,SR-71,FKEQ71,Bristol AFB,USA,2,Bofors 40mm,5,105mm M102,Comment,light,med,med,0,heavy,light,"FKEQ71, 05-MAR-01, info"
99,91634,TS/SCI,US,070931ZNOV13,07-NOV-13,0931Z,AA,AW-17,Deliberate,9047-94506,sa924,10205,Loon Mountain,Lincoln,Graftron,556,Function,6,OFFICE,5,RUNWAYS,44.036,-71.621,???,IDZU77,AC-130,GWUB78,Bristol AFB,USA,2,25mm GAU-12,5,25mm GAU-12,Comment,med,light,heavy,0,light,light,"GWUB78, 07-NOV-13, info"
100,02543,TS/SCI,US,181418ZMAR10,18-MAR-10,1418Z,AA,AW-17,Dynamic,4632-15484,hj921,50202,Sunday River,Newry,Oxford,184,Function,6,OFFICE,4,RUNWAYS,44.469,-70.861,???,UYDT72,SR-71,CYQQ66,Bristol AFB,USA,2,Bofors 40mm,4,105mm M102,Comment,light,light,light,0,heavy,med,"CYQQ66, 18-MAR-10, info"
101,38826,TS/SCI,US,020924ZAPR10,02-APR-10,0924Z,AA,AW-17,Dynamic,0967-37873,gp266,20105,Random,r,R,798,Function,3,BARRACKS,8,RUNWAYS,69,11,???,OVXO84,AC-130,IMLE82,Bristol AFB,USA,1,25mm GAU-12,1,25mm GAU-12,Comment,heavy,light,light,0,heavy,light,"IMLE82, 02-APR-10, info"
102,94863,TS/SCI,US,161657ZJAN09,16-JAN-09,1657Z,AA,AW-17,Deliberate,6264-20785,co583,30204,Sunday River,Newry,Oxford,407,Function,6,OFFICE,2,RUNWAYS,44.469,-70.861,???,YJLJ81,SR-71,CZMY70,Bristol AFB,USA,4,105mm M102,3,Bofors 40mm,Comment,light,light,heavy,0,heavy,med,"CZMY70, 16-JAN-09, info"
103,89760,TS/SCI,US,191847ZJUL13,19-JUL-13,1847Z,AA,AW-17,Dynamic,6613-33609,gh895,30205,Sunday River,Newry,Oxford,495,Function,1,OFFICE,4,BARRACKS,44.469,-70.861,???,KCUE71,SR-71,OFEE77,Bristol AFB,USA,5,25mm GAU-12,3,Bofors 40mm,Comment,heavy,light,light,0,light,light,"OFEE77, 19-JUL-13, info"
104,66588,TS/SCI,US,220238ZAPR07,22-APR-07,0238Z,AA,AW-17,Dynamic,0642-67215,vt883,10103,Random,r,R,680,Function,4,RUNWAYS,1,RUNWAYS,57,73,???,MIVL67,SR-71,WDLD89,Bristol AFB,USA,2,Bofors 40mm,5,Bofors 40mm,Comment,light,heavy,heavy,0,light,light,"WDLD89, 22-APR-07, info"
105,04262,TS/SCI,US,150836ZFEB00,15-FEB-00,0836Z,AA,AW-17,Dynamic,4659-04331,ug451,30202,Random,r,R,549,Function,10,BARRACKS,4,RUNWAYS,52,43,???,RWAW82,AC-130,WLTA83,Bristol AFB,USA,4,105mm M102,1,105mm M102,Comment,light,med,heavy,0,med,light,"WLTA83, 15-FEB-00, info"
106,35968,TS/SCI,US,021020ZMAY11,02-MAY-11,1020Z,AA,AW-17,Deliberate,8456-41026,ld939,20201,Random,r,R,424,Function,2,OFFICE,5,BARRACKS,56,29,???,XUTZ90,AC-130,YMEZ86,Bristol AFB,USA,2,Bofors 40mm,2,Bofors 40mm,Comment,light,heavy,med,0,light,light,"YMEZ86, 02-MAY-11, info"
107,65619,TS/SCI,US,281615ZAUG08,28-AUG-08,1615Z,AA,AW-17,Deliberate,1153-90103,is295,50203,Sunday River,Newry,Oxford,689,Function,3,OFFICE,10,OFFICE,44.469,-70.861,???,JAOA72,AC-130,WHWV79,Bristol AFB,USA,1,Bofors 40mm,4,Bofors 40mm,Comment,light,heavy,light,0,med,heavy,"WHWV79, 28-AUG-08, info"
108,99567,TS/SCI,US,201820ZAUG02,20-AUG-02,1820Z,AA,AW-17,Dynamic,6798-63841,va452,20104,Loon Mountain,Lincoln,Graftron,552,Function,2,BARRACKS,8,BARRACKS,44.036,-71.621,???,FQOJ78,F-16,DZEA74,Bristol AFB,USA,4,105mm M102,3,105mm M102,Comment,heavy,heavy,heavy,0,heavy,med,"DZEA74, 20-AUG-02, info"
109,79721,TS/SCI,US,122052ZAPR06,12-APR-06,2052Z,AA,AW-17,Dynamic,7151-35332,xz634,20203,Random,r,R,921,Function,1,BARRACKS,5,RUNWAYS,54,29,???,BGVM72,SR-71,TXPM88,Bristol AFB,USA,2,105mm M102,2,105mm M102,Comment,med,med,heavy,0,light,light,"TXPM88, 12-APR-06, info"
110,70879,TS/SCI,US,181853ZJUN00,18-JUN-00,1853Z,AA,AW-17,Dynamic,9584-52515,oo201,50203,Random,r,R,541,Function,6,OFFICE,10,OFFICE,24,65,???,NPUS74,F-16,QNNR73,Bristol AFB,USA,5,Bofors 40mm,4,25mm GAU-12,Comment,light,light,med,0,heavy,med,"QNNR73, 18-JUN-00, info"
111,92993,TS/SCI,US,271306ZOCT11,27-OCT-11,1306Z,AA,AW-17,Deliberate,7386-81247,vy815,20102,Loon Mountain,Lincoln,Graftron,782,Function,6,OFFICE,1,OFFICE,44.036,-71.621,???,EYKA88,SR-71,NAOD77,Bristol AFB,USA,5,Bofors 40mm,5,105mm M102,Comment,heavy,light,med,0,light,med,"NAOD77, 27-OCT-11, info"
112,75842,TS/SCI,US,091625ZNOV08,09-NOV-08,1625Z,AA,AW-17,Dynamic,9943-88599,xd496,40102,Random,r,R,942,Function,10,BARRACKS,1,BARRACKS,0,8,???,UQIF76,SR-71,NGIK66,Bristol AFB,USA,5,105mm M102,3,Bofors 40mm,Comment,light,heavy,light,0,light,light,"NGIK66, 09-NOV-08, info"
113,05269,TS/SCI,US,011319ZMAY14,01-MAY-14,1319Z,AA,AW-17,Deliberate,6260-53475,ov587,20202,Random,r,R,784,Function,3,OFFICE,10,RUNWAYS,13,36,???,MCVA65,AC-130,BTHO75,Bristol AFB,USA,3,Bofors 40mm,5,105mm M102,Comment,light,heavy,light,0,light,light,"BTHO75, 01-MAY-14, info"
114,45944,TS/SCI,US,250305ZAPR14,25-APR-14,0305Z,AA,AW-17,Deliberate,9880-40692,vc390,50204,Sunday River,Newry,Oxford,316,Function,5,BARRACKS,2,RUNWAYS,44.469,-70.861,???,KOCB65,AC-130,VSMO67,Bristol AFB,USA,4,105mm M102,2,25mm GAU-12,Comment,med,light,heavy,0,light,light,"VSMO67, 25-APR-14, info"
115,62327,TS/SCI,US,030353ZSEP12,03-SEP-12,0353Z,AA,AW-17,Dynamic,9346-03536,gj642,50205,Random,r,R,578,Function,10,RUNWAYS,3,RUNWAYS,68,74,???,MVEU69,SR-71,LMYZ82,Bristol AFB,USA,5,Bofors 40mm,1,Bofors 40mm,Comment,light,light,heavy,0,light,heavy,"LMYZ82, 03-SEP-12, info"
116,79663,TS/SCI,US,080616ZNOV02,08-NOV-02,0616Z,AA,AW-17,Dynamic,6280-18503,li406,50202,Random,r,R,375,Function,3,BARRACKS,9,BARRACKS,56,78,???,CDVJ69,F-16,YALS67,Bristol AFB,USA,2,Bofors 40mm,4,105mm M102,Comment,light,med,light,0,heavy,light,"YALS67, 08-NOV-02, info"
117,14646,TS/SCI,US,271111ZNOV09,27-NOV-09,1111Z,AA,AW-17,Deliberate,9246-38021,nt962,20205,Random,r,R,657,Function,1,RUNWAYS,8,BARRACKS,57,59,???,HOBG89,AC-130,IHHZ88,Bristol AFB,USA,1,Bofors 40mm,1,25mm GAU-12,Comment,light,light,med,0,light,light,"IHHZ88, 27-NOV-09, info"
118,48748,TS/SCI,US,260912ZNOV14,26-NOV-14,0912Z,AA,AW-17,Dynamic,5784-79661,fm162,30204,Sunday River,Newry,Oxford,382,Function,10,BARRACKS,9,BARRACKS,44.469,-70.861,???,PTWF68,F-16,LFTE82,Bristol AFB,USA,3,Bofors 40mm,2,Bofors 40mm,Comment,med,light,light,0,heavy,heavy,"LFTE82, 26-NOV-14, info"
119,08081,TS/SCI,US,210548ZAPR12,21-APR-12,0548Z,AA,AW-17,Dynamic,1166-56752,dn170,50105,Sunday River,Newry,Oxford,789,Function,8,BARRACKS,8,BARRACKS,44.469,-70.861,???,EVUU76,AC-130,WXUF79,Bristol AFB,USA,4,105mm M102,2,105mm M102,Comment,med,heavy,light,0,med,heavy,"WXUF79, 21-APR-12, info"
120,98578,TS/SCI,US,030908ZJUL06,03-JUL-06,0908Z,AA,AW-17,Dynamic,5732-34302,bm101,10203,Random,r,R,862,Function,9,BARRACKS,7,RUNWAYS,19,54,???,XTVF66,AC-130,DTEH77,Bristol AFB,USA,5,25mm GAU-12,5,25mm GAU-12,Comment,heavy,med,med,0,heavy,heavy,"DTEH77, 03-JUL-06, info"
121,79053,TS/SCI,US,140732ZAUG07,14-AUG-07,0732Z,AA,AW-17,Dynamic,8973-16056,gv377,40201,Loon Mountain,Lincoln,Graftron,752,Function,6,BARRACKS,4,OFFICE,44.036,-71.621,???,FWYI76,AC-130,MIFP72,Bristol AFB,USA,1,Bofors 40mm,5,105mm M102,Comment,light,light,light,0,light,light,"MIFP72, 14-AUG-07, info"
122,99977,TS/SCI,US,271240ZSEP06,27-SEP-06,1240Z,AA,AW-17,Dynamic,6571-86013,lo412,50104,Random,r,R,843,Function,3,RUNWAYS,5,RUNWAYS,69,70,???,WCBB89,AC-130,ORCL90,Bristol AFB,USA,3,105mm M102,1,105mm M102,Comment,med,heavy,med,0,med,med,"ORCL90, 27-SEP-06, info"
123,05791,TS/SCI,US,011353ZSEP10,01-SEP-10,1353Z,AA,AW-17,Dynamic,6762-81926,fk967,30101,Random,r,R,208,Function,3,BARRACKS,1,RUNWAYS,31,80,???,CQQG90,SR-71,CUNH76,Bristol AFB,USA,1,25mm GAU-12,5,25mm GAU-12,Comment,heavy,heavy,light,0,heavy,heavy,"CUNH76, 01-SEP-10, info"
124,95706,TS/SCI,US,091547ZMAR12,09-MAR-12,1547Z,AA,AW-17,Dynamic,0806-95952,en916,30205,Loon Mountain,Lincoln,Graftron,132,Function,4,OFFICE,4,RUNWAYS,44.036,-71.621,???,LKKB83,F-16,SUUT84,Bristol AFB,USA,2,105mm M102,4,105mm M102,Comment,light,med,med,0,med,light,"SUUT84, 09-MAR-12, info"
125,28960,TS/SCI,US,172205ZAPR11,17-APR-11,2205Z,AA,AW-17,Deliberate,4493-57840,zm724,40103,Random,r,R,495,Function,9,OFFICE,2,RUNWAYS,78,82,???,WOJM83,SR-71,JKDR82,Bristol AFB,USA,5,Bofors 40mm,1,Bofors 40mm,Comment,light,light,light,0,heavy,med,"JKDR82, 17-APR-11, info"
126,39406,TS/SCI,US,040842ZJUN09,04-JUN-09,0842Z,AA,AW-17,Dynamic,2593-35274,ux656,40102,Random,r,R,223,Function,5,RUNWAYS,7,RUNWAYS,16,3,???,QTFC90,F-16,ZIPH70,Bristol AFB,USA,2,105mm M102,5,105mm M102,Comment,light,heavy,light,0,med,heavy,"ZIPH70, 04-JUN-09, info"
127,02389,TS/SCI,US,210201ZOCT00,21-OCT-00,0201Z,AA,AW-17,Dynamic,3407-70988,yl822,40104,Loon Mountain,Lincoln,Graftron,896,Function,10,BARRACKS,3,OFFICE,44.036,-71.621,???,ESCF86,AC-130,TNSM82,Bristol AFB,USA,4,105mm M102,5,25mm GAU-12,Comment,light,heavy,light,0,light,light,"TNSM82, 21-OCT-00, info"
128,43801,TS/SCI,US,060947ZOCT06,06-OCT-06,0947Z,AA,AW-17,Deliberate,3480-23274,fk762,30205,Sunday River,Newry,Oxford,853,Function,3,RUNWAYS,4,OFFICE,44.469,-70.861,???,ZVGE77,F-16,OVYC79,Bristol AFB,USA,4,105mm M102,4,105mm M102,Comment,heavy,med,light,0,med,light,"OVYC79, 06-OCT-06, info"
129,49664,TS/SCI,US,030735ZJUN12,03-JUN-12,0735Z,AA,AW-17,Deliberate,7071-13371,lz637,50205,Sunday River,Newry,Oxford,884,Function,10,RUNWAYS,8,OFFICE,44.469,-70.861,???,RUBO70,SR-71,FNBX70,Bristol AFB,USA,1,105mm M102,4,Bofors 40mm,Comment,heavy,med,med,0,heavy,med,"FNBX70, 03-JUN-12, info"
130,24830,TS/SCI,US,101919ZJAN09,10-JAN-09,1919Z,AA,AW-17,Deliberate,4824-74373,pv893,20202,Loon Mountain,Lincoln,Graftron,903,Function,4,BARRACKS,6,BARRACKS,44.036,-71.621,???,WPRT85,F-16,NCNP79,Bristol AFB,USA,3,25mm GAU-12,5,25mm GAU-12,Comment,light,light,light,0,light,light,"NCNP79, 10-JAN-09, info"
131,61261,TS/SCI,US,041816ZFEB06,04-FEB-06,1816Z,AA,AW-17,Deliberate,2900-39608,rh824,10202,Random,r,R,956,Function,8,OFFICE,4,BARRACKS,58,52,???,KBQN77,SR-71,KORY83,Bristol AFB,USA,4,105mm M102,5,25mm GAU-12,Comment,light,med,heavy,0,heavy,med,"KORY83, 04-FEB-06, info"
132,39428,TS/SCI,US,081650ZNOV14,08-NOV-14,1650Z,AA,AW-17,Deliberate,6271-93477,np720,20104,Sunday River,Newry,Oxford,171,Function,1,OFFICE,3,BARRACKS,44.469,-70.861,???,ZBMF65,SR-71,YDYD79,Bristol AFB,USA,3,105mm M102,5,25mm GAU-12,Comment,heavy,light,heavy,0,med,heavy,"YDYD79, 08-NOV-14, info"
133,37660,TS/SCI,US,230650ZFEB14,23-FEB-14,0650Z,AA,AW-17,Deliberate,4246-74811,hj656,30101,Random,r,R,421,Function,5,BARRACKS,6,BARRACKS,31,22,???,BBCO71,AC-130,ECQT74,Bristol AFB,USA,5,Bofors 40mm,1,25mm GAU-12,Comment,light,light,heavy,0,light,med,"ECQT74, 23-FEB-14, info"
134,62579,TS/SCI,US,130952ZMAR03,13-MAR-03,0952Z,AA,AW-17,Deliberate,4966-68895,ic605,30205,Random,r,R,596,Function,1,RUNWAYS,6,BARRACKS,25,56,???,EEAK88,AC-130,KQCP84,Bristol AFB,USA,1,25mm GAU-12,2,Bofors 40mm,Comment,heavy,light,light,0,med,heavy,"KQCP84, 13-MAR-03, info"
135,83013,TS/SCI,US,011238ZMAR01,01-MAR-01,1238Z,AA,AW-17,Deliberate,8260-86318,an543,30102,Loon Mountain,Lincoln,Graftron,686,Function,4,RUNWAYS,10,RUNWAYS,44.036,-71.621,???,YHCC82,AC-130,BTBR68,Bristol AFB,USA,3,105mm M102,1,25mm GAU-12,Comment,light,med,med,0,light,med,"BTBR68, 01-MAR-01, info"
136,47690,TS/SCI,US,211152ZOCT10,21-OCT-10,1152Z,AA,AW-17,Deliberate,4368-90052,ws306,20201,Sunday River,Newry,Oxford,506,Function,8,BARRACKS,9,RUNWAYS,44.469,-70.861,???,LUXT68,SR-71,PDSY79,Bristol AFB,USA,2,105mm M102,1,105mm M102,Comment,heavy,light,light,0,heavy,med,"PDSY79, 21-OCT-10, info"
137,07635,TS/SCI,US,031833ZSEP15,03-SEP-15,1833Z,AA,AW-17,Deliberate,9708-37827,yj765,50105,Sunday River,Newry,Oxford,252,Function,3,RUNWAYS,2,RUNWAYS,44.469,-70.861,???,SSXX80,F-16,VIAI66,Bristol AFB,USA,4,105mm M102,4,105mm M102,Comment,light,light,light,0,heavy,heavy,"VIAI66, 03-SEP-15, info"
138,47847,TS/SCI,US,170702ZSEP11,17-SEP-11,0702Z,AA,AW-17,Deliberate,1671-79383,hv655,40102,Random,r,R,969,Function,7,OFFICE,2,RUNWAYS,35,22,???,ENTX87,AC-130,YSXK66,Bristol AFB,USA,1,Bofors 40mm,2,105mm M102,Comment,heavy,heavy,heavy,0,light,light,"YSXK66, 17-SEP-11, info"
139,67305,TS/SCI,US,160447ZAUG14,16-AUG-14,0447Z,AA,AW-17,Deliberate,9098-63304,zw520,10105,Random,r,R,985,Function,9,RUNWAYS,6,OFFICE,54,5,???,KZDS90,SR-71,MDBD78,Bristol AFB,USA,2,105mm M102,1,105mm M102,Comment,light,light,heavy,0,light,heavy,"MDBD78, 16-AUG-14, info"
140,98667,TS/SCI,US,180858ZOCT04,18-OCT-04,0858Z,AA,AW-17,Deliberate,0019-10376,ab923,50102,Loon Mountain,Lincoln,Graftron,537,Function,6,BARRACKS,1,BARRACKS,44.036,-71.621,???,XXBP69,F-16,WKYP80,Bristol AFB,USA,2,25mm GAU-12,3,Bofors 40mm,Comment,light,light,med,0,heavy,heavy,"WKYP80, 18-OCT-04, info"
